img,x,y,z,dis
14,-5.7091,-4.0419,1.4263,6.99505385397425
59,1.3659,-6.8604,0.3783,6.9950533214550985
28,6.9524,0.7713,-4.2126,6.995053212806891
16,0.229,6.9913,-4.4184,6.995049441569373
2,-1.7826,6.7641,5.93,6.9950490755962536
91,3.0689,-6.2859,2.6457,6.995047249304324
84,3.1071,6.2671,-1.2267,6.995042017028919
47,-6.1102,3.4053,-3.2629,6.995041967708271
92,-6.8829,-1.2475,1.2213,6.995038860506781
79,3.7701,-5.8921,-1.9328,6.995033696845212
19,-3.5094,6.051,3.1947,6.995033192201449
58,-0.9817,6.9258,4.1584,6.99502970186689
75,-0.6474,6.965,6.0461,6.99502335664435
73,-0.2567,-6.9903,3.8525,6.99501172121963
47,-3.281,-6.1778,5.8446,6.995010639019786
9,6.8068,1.6117,-0.1556,6.99500558470113
67,-6.0476,-3.5152,-4.0162,6.99500513223543
99,-2.6358,6.4794,4.072,6.995002930664147
0,6.1255,-3.3776,0.4257,6.994993353106206
47,-1.0991,6.9081,4.1125,6.994988664751359
58,3.4184,-6.1028,-5.1994,6.9949715081621315
76,2.2787,6.6134,6.9605,6.994964849804465
13,-1.8899,-4.6317,-3.0944,5.002436096543363
42,2.3882,-4.3955,-3.1336,5.002391377131541
76,0.2438,4.9964,3.7639,5.002344590289638
94,-4.9904,0.3447,-0.0345,5.00229050036081
85,-0.0134,5.0022,-3.653,5.002217948070635
75,-0.9021,-4.9202,-4.3664,5.002214754486257
40,2.7877,-4.1534,-4.4558,5.002199801087518
87,4.671,1.7899,-2.6223,5.002197817959622
2,-0.6649,4.9578,4.2406,5.002186806787607
74,0.1966,4.9983,4.4763,5.0021649762877685
96,-2.232,4.4765,0.712,5.0020871893640555
28,3.4074,3.662,3.7736,5.00206145104196
82,-0.5547,-4.9712,2.3371,5.002051732039563
56,-2.5328,-4.3134,2.2132,5.002049120110677
40,2.2342,4.4753,1.1631,5.001995574768134
45,-3.3094,-3.7507,0.8728,5.001987489988355
27,-0.6867,-4.9546,0.2454,5.001961420283047
38,-1.7858,-4.6723,-3.3708,5.001946514108282
0,-2.105,-4.5374,1.5389,5.001902014234185
32,-3.711,-3.3536,4.8543,5.00181506655334
79,4.9987,0.1761,1.0071,5.001800965652272
89,-1.8788,-4.6355,-4.9255,5.001774654060298
8,1.1502,-4.8677,0.0189,5.001746028138574
37,-1.7441,4.6878,4.9452,5.001735063955307
18,1.3324,-4.821,2.8328,5.00173277574882
97,-2.4615,-4.3541,1.4684,5.0017166113245555
72,-2.2057,-4.4891,-4.9353,5.001712836619071
2,5.0017,0.0001,-3.072,5.0017000009996595
37,0.0538,-5.0014,3.732,5.001689354608101
13,2.6408,-4.2477,-4.206,5.001677711528403
61,-4.7987,-1.4104,-4.8618,5.001674704536471
84,-1.2275,4.8487,-0.42,5.0016645169383365
29,2.1671,-4.5078,-4.6322,5.0016580500869905
29,-2.2591,-4.4624,2.4083,5.001654383301589
38,3.2998,3.7587,-0.9024,5.001650300650776
3,-1.8769,-4.6361,-3.7348,5.001617420395126
81,-3.246,-3.8052,2.9203,5.001606046061605
70,4.9698,-0.5631,-0.151,5.00159910928495
59,-1.1687,4.8631,4.7372,5.001559886675357
85,-1.8528,-4.6457,-2.0786,5.001539396025987
58,-1.5988,-4.7391,-2.9193,5.001522793110114
81,4.4926,2.1981,1.3674,5.001509609108035
93,4.2263,-2.6746,0.0082,5.00150945715391
54,0.179,4.9983,1.0912,5.001504162749443
89,-3.0676,3.9503,1.121,5.001503758870926
25,4.6521,-1.8365,4.856,5.001476448010127
48,4.1087,-2.8519,4.823,5.001474712522297
78,3.963,3.0511,-0.3986,5.001457808479444
66,-4.9079,-0.9628,-2.2679,5.001446415788136
91,-3.2855,-3.7709,-1.416,5.0014195045006975
87,4.2918,2.568,2.3147,5.001416923232855
44,-4.9884,0.3606,-3.2172,5.001416491355225
71,4.9819,0.4407,-4.7003,5.00135422660703
95,1.9818,4.5919,-4.9909,5.001307514040703
47,0.932,4.9137,4.4745,5.001306998175577
55,0.4523,4.9808,-2.9948,5.001294225498037
72,-0.6119,-4.9637,-1.1953,5.001273767751571
60,-4.3381,-2.4887,3.3485,5.001273767751571
66,1.9072,-4.6233,3.4714,5.001231321384765
80,-3.5312,3.5416,4.7541,5.0012302486488265
89,-3.9674,3.045,3.0096,5.001228625048049
56,3.2813,-3.7743,-0.2684,5.001226867479619
76,2.7093,-4.2038,-0.782,5.0012239431963055
46,-4.9788,0.473,-1.0032,5.001217695721713
30,3.9602,-3.0543,-3.9334,5.001193110648698
96,-3.3391,-3.7232,-2.1598,5.0011805656264805
56,4.9015,0.9935,-4.336,5.00117431209911
39,-4.5568,-2.0609,-2.3514,5.001173367320913
36,-0.8907,-4.9212,4.9601,5.001155459491336
38,0.2248,-4.9961,-4.4491,5.001154891622535
98,2.2321,4.4754,0.3664,5.001147425341508
60,2.8894,-4.082,4.9277,5.001135507062371
74,-0.4494,4.9809,3.0518,5.001132388769568
20,-4.2985,2.5562,4.8669,5.001125942225411
0,-2.7592,-4.1711,-3.981,5.001125858244322
34,-1.4454,4.7877,-2.9555,5.001125118410856
24,-0.2384,-4.9954,-4.0039,5.001085454178923
79,-2.4376,-4.3668,2.2265,5.001083482606544
49,-5.0007,0.0616,-3.8532,5.001079388492048
99,-0.1038,5.0,3.1593,5.001077327936452
45,3.9951,-3.0083,-3.4244,5.001069175686335
14,3.0433,3.9685,1.239,5.001066600236394
87,-4.8254,1.3138,3.8875,5.001055448602825
66,0.7425,-4.9456,0.3455,5.001026455638882
82,-2.9643,-4.0278,-1.9076,5.001024628013743
77,-1.9269,-4.6149,3.8977,5.001024457048775
57,1.271,4.8368,0.8888,5.001007422509989
95,-4.6117,1.9345,2.4198,5.001006612673093
84,2.8385,-4.1174,-4.5217,5.001006399715961
89,-3.055,3.9594,-4.952,5.000987238536007
19,0.8853,4.922,1.6044,5.000983912191679
89,-0.8551,-4.9273,1.0122,5.000948040121993
39,-0.3526,-4.9885,0.6419,5.000945811544052
76,-3.9048,3.1244,-4.4992,5.000933752810569
82,-2.2793,-4.4513,3.0956,5.00092793189424
99,5.0008,0.0357,-1.3949,5.000927426987918
84,-0.3621,-4.9878,-1.0827,5.000926439171047
91,3.8281,3.2179,2.9988,5.0009229168224545
73,-1.1655,-4.8632,0.8886,5.000910366123352
89,-0.424,-4.9829,4.8993,5.000906758778852
41,-2.6703,4.2283,-0.255,5.000902216600521
95,1.138,4.8697,-2.4445,5.000902127616576
18,-3.8193,3.2283,-4.5338,5.000897257492899
54,-1.3343,4.8196,-2.1566,5.000889985792529
10,0.3856,-4.986,-1.0089,5.000888257099932
42,3.6534,-3.4149,0.69,5.000887278273726
89,4.9349,-0.8097,0.066,5.000885131654195
72,4.0434,2.9427,-1.1938,5.0008566116216535
86,-2.7348,4.1868,0.725,5.000842457026615
88,3.5838,-3.4878,2.3109,5.000837057933402
30,-4.2657,2.61,-2.7799,5.000829580179673
8,3.9792,3.0289,-4.2247,5.0008267166539575
96,2.7317,-4.1888,3.8822,5.000822965272816
90,-4.2985,2.5556,0.2625,5.000819293875755
42,-1.4189,-4.7953,2.2137,5.000817863109994
39,0.056,5.0005,-2.7882,5.000813558812206
90,4.9178,0.9074,-3.6682,5.000813093887833
68,-1.4104,-4.7978,3.2211,5.000811234189908
81,4.7603,-1.5322,-2.6473,5.000809227515083
78,3.2265,3.8207,0.2732,5.00080500919602
92,-3.4936,3.5781,1.339,5.000803992359629
86,2.5351,4.3106,-3.7424,5.000800372940316
26,1.1224,4.8732,2.765,5.000785938230109
69,1.8106,-4.6615,-2.8309,5.0007853993147915
16,-0.4952,4.9762,-3.1587,5.000778887333452
72,-2.8134,4.1343,1.789,5.000765546393872
8,3.0022,-3.9993,-0.0609,5.000760475167752
23,1.1602,4.8643,2.6516,5.000747797079953
73,0.794,-4.9373,0.1182,5.000736674731034
19,-1.5802,-4.7445,-0.7836,5.000731175538234
29,-4.9695,-0.558,0.0878,5.000729371801677
69,4.997,-0.1926,-0.5163,5.0007103255437615
54,3.0037,3.9981,2.0755,5.0007016807644105
42,0.228,4.9955,2.8648,5.000700375947353
73,-1.8685,4.6385,2.3977,5.000697401363134
40,1.4502,4.7858,-3.2803,5.000696119541758
9,-0.4155,4.9834,-3.8437,5.000691533178186
20,4.5161,2.1475,0.431,5.000691498183026
91,0.346,-4.9887,-2.538,5.000684322170317
18,-0.2962,-4.9919,-1.9862,5.000679958765607
52,0.5476,-4.9706,-2.7195,5.000672966711581
95,0.9904,-4.9016,0.8098,5.00065742877874
99,-4.4157,-2.3469,-1.573,5.000634569732125
49,-4.9886,0.3467,2.8711,5.000633044925412
96,-2.2475,4.4671,-1.3186,5.000623827083977
32,2.4021,4.3859,1.7613,5.000620283524835
17,-2.5388,-4.3082,4.9245,5.000609230883773
95,5.0,-0.078,4.6752,5.000608362989447
11,-0.4491,-4.9804,-0.6808,5.000607460099223
29,-0.4791,4.9776,-0.6865,5.000603820540075
53,0.1548,-4.9982,-1.6327,5.00059659240775
68,2.4749,4.3452,3.8495,5.000589270276055
82,1.8399,4.6498,3.3292,5.000587170523078
38,1.533,-4.7598,1.5659,5.000578470537184
41,-1.4017,-4.8001,4.8652,5.000572257252164
19,2.9018,-4.0725,-0.7573,5.000569916519516
62,-0.7954,-4.9369,-1.514,5.00056424516274
1,-2.0814,-4.5468,3.3119,5.00056158846184
32,-1.5474,4.7551,4.4836,5.000542247596754
87,3.2154,3.8297,2.0772,5.000539895851246
25,-4.9005,0.9952,-4.5589,5.0005323006656
16,1.43,4.7917,-1.8724,5.000528861030601
88,-4.3614,2.4461,-2.2024,5.0005214898048385
79,-1.3912,4.8031,-3.7553,5.000520677889454
29,3.6714,3.395,-0.4617,5.000520268932024
98,-2.6891,4.2159,-2.1097,5.000507136281279
19,-2.4922,4.3352,-3.7014,5.000501962803335
48,3.5874,-3.4836,2.8425,5.000490747916649
67,-4.223,2.6779,-3.8163,5.000487717213192
87,0.7115,4.9496,-2.1591,5.000477218226276
28,-4.4973,2.1861,-4.721,5.0004740275297905
13,-3.3131,3.7454,-3.3605,5.000465255353745
58,-3.9541,-3.061,-3.9591,5.000462759585357
4,-3.5923,3.4785,4.3912,5.000458133011414
19,3.2572,3.7941,-4.7138,5.000454644329853
37,3.2155,-3.8295,0.9569,5.000451029657225
3,4.8088,-1.3711,4.5832,5.000447244997191
49,4.9792,-0.4603,-2.2114,5.000430854436445
63,4.1402,-2.8041,1.1545,5.000423267084497
28,4.9743,-0.5104,1.0932,5.000416847623806
40,-0.8362,4.93,-0.7784,5.000413026940874
10,0.5461,-4.9705,-4.3687,5.000409529228581
34,3.6089,-3.4612,-3.0279,5.000406448479963
40,2.2752,4.4528,4.3997,5.000396272296826
98,1.5958,4.7389,4.1884,5.000375070932179
71,3.473,3.5975,-4.2838,5.00037351104895
12,-4.087,-2.881,1.7684,5.000372986088138
37,-3.8636,3.1743,3.3201,5.00035853214547
8,-0.7739,4.9401,3.8468,5.000350909686239
91,-2.2293,-4.4759,-2.2472,5.000345918034071
83,3.5056,3.5657,-1.166,5.0003447731131505
74,2.8754,4.0909,-3.9774,5.0003387855224375
24,3.7003,3.3632,1.7198,5.000333421882985
93,-3.3842,-3.6811,-3.3557,5.000330674065466
32,1.7564,-4.6817,0.1368,5.000325574400131
75,-0.2148,-4.9957,-2.6199,5.000315743030634
13,-3.4442,3.625,-4.0708,5.0003138541495575
56,-3.352,-3.7104,-2.9781,5.00029720716679
90,-0.8102,4.9342,-1.5862,5.000275360417664
68,-5.0002,0.0273,1.0052,5.000274525463578
18,-2.4032,-4.3849,4.0078,5.000271817611519
67,-0.5937,-4.9649,1.5322,5.000271162647082
95,-0.7873,4.9379,1.3967,5.000269762722807
28,2.8862,-4.0832,0.8277,5.000267260857163
5,1.4257,-4.7927,2.7379,5.000259371272654
56,-3.8402,3.2024,3.6582,5.00025017374131
59,0.4171,-4.9828,-1.1019,5.000226819855276
10,-2.0408,-4.5648,1.9028,5.000226362875985
24,2.9467,4.0397,1.0733,5.0002216930852175
38,3.1902,3.8503,3.4075,5.0002186082210445
11,-4.9993,0.0954,-1.0508,5.0002101605832525
50,-3.7515,-3.3058,-4.7721,5.0002065847322745
1,2.5937,4.2749,-1.7423,5.000204965798901
76,-0.1047,4.9991,0.7115,5.000196286147175
18,4.4395,2.3006,0.0521,5.0001920573113985
95,-4.9378,0.7874,1.1009,5.000186756512201
26,3.1364,-3.8942,-0.433,5.000179856765154
68,0.9998,-4.8992,-2.369,5.000176064900115
4,-4.7081,-1.6839,-3.0336,5.000172479025099
54,-4.9731,-0.5196,-0.3399,5.000170774083621
48,-4.5006,2.1786,0.8967,5.000169829115808
89,-1.3152,-4.8241,3.3484,5.00016918213774
0,-0.4164,4.9828,-4.88,5.000168477161545
66,1.1467,-4.8669,-0.8812,5.000163647321956
69,2.5109,4.324,3.2419,5.000159478456662
68,1.9311,4.6122,-3.7322,5.000153602640623
14,0.021,-5.0001,3.1903,5.00014409892355
77,2.9773,-4.0171,1.0529,5.000140768018436
5,-4.3628,-2.4428,-1.1446,5.000129566321257
4,-1.7254,4.693,2.5537,5.000125414427122
63,2.4234,4.3736,4.1783,5.000124450451208
18,4.595,-1.9716,4.4132,5.000123154483297
87,2.8336,4.1197,-1.1676,5.0001217035188255
21,-0.7424,4.9447,-2.372,5.000121583521745
63,3.1933,-3.8476,0.6306,5.000119063582386
90,0.2532,-4.9937,-2.3194,5.000114991677691
73,-4.8369,1.2671,4.3432,5.000114400691248
41,3.3208,3.7381,-4.4812,5.00011042378066
67,-4.9012,-0.9896,3.4664,5.00010695885598
42,4.767,1.5089,4.4051,5.000106819858952
82,0.5349,4.9714,-1.3917,5.0000935961239765
98,-4.2891,2.5699,1.7376,5.00007648141506
34,-1.284,-4.8324,-0.2789,5.0000745754438505
83,-2.394,4.3897,-4.2309,5.000070208507077
86,2.1412,4.5184,4.0634,5.00006759954303
44,-3.2296,-3.8171,-2.4125,5.000056856676732
3,-0.1026,4.999,2.2284,5.000052775721472
92,1.4493,4.7854,-4.3789,5.000052364725794
99,-2.5377,4.3082,4.2828,5.0000508527414
62,2.2009,-4.4896,3.8789,5.000046896780069
68,4.8574,1.1858,-1.3049,5.0000456397917015
50,3.9963,-3.005,1.8672,5.000043868807553
92,-4.9265,0.8544,-1.7311,5.000040160838711
57,-1.7699,-4.6763,4.8588,5.000032769892614
51,0.6515,-4.9574,3.1517,5.000026700928706
89,1.8607,4.6409,0.2099,5.0000157299752575
83,1.1583,-4.864,-3.9715,5.000015488976009
74,1.3695,4.8088,-4.3506,5.00000876899231
47,-4.7821,1.46,0.3942,5.000008040993534
62,4.5927,1.9766,4.1773,4.999984084974671
10,-2.2737,4.4531,-1.576,4.999981129964392
8,-4.2739,2.5949,3.7932,4.999972721925591
74,2.7816,4.1548,-1.9882,4.999966159885485
0,4.9883,0.3412,-1.815,4.999955432801376
73,4.7345,1.6075,4.1951,4.9999546497943355
34,4.8941,1.0233,-2.9149,4.999935769587445
13,-1.4545,4.7837,-0.525,4.999935593585181
91,-1.7289,-4.6915,0.9204,4.999926745463378
59,-0.9946,4.9,-4.2503,4.999922915405797
69,0.5162,4.9732,2.0054,4.9999180673287045
45,4.5785,-2.0091,-2.1941,4.999914505269065
72,-4.659,-1.8146,-3.2004,4.99990541510537
90,2.5724,-4.2874,-1.3773,4.999904051079381
62,-1.0803,4.8818,-2.5499,4.999901932038267
41,0.044,4.9997,-4.2128,4.999893607868072
31,-1.8276,-4.6539,4.9074,4.999890695805259
5,4.979,0.4565,3.687,4.999883323638663
44,-4.1053,-2.854,3.1795,4.999880407569765
68,-0.1476,4.9977,-4.5407,4.9998791035384045
15,2.9663,4.0249,-3.6919,4.999875568451679
61,-0.7128,-4.9488,-3.1447,4.999870526323657
4,-3.1964,-3.8447,-1.0165,4.999869103286605
20,-3.4301,3.6377,-3.9486,4.999844727589048
41,4.9049,-0.9697,-2.7155,4.999836207317196
91,-4.9975,0.1528,-2.4857,4.999835406290891
2,0.1316,4.9981,2.1547,4.999832214184792
6,-2.9134,-4.0633,-3.51,4.9998306421317915
63,4.0871,2.8799,-4.9222,4.99982103879729
14,-2.0218,-4.5728,4.5913,4.999817504669545
64,1.4688,4.7792,2.2174,4.999812604488293
54,1.7157,-4.6962,3.5042,4.999792088677289
43,3.9329,3.0871,-3.0585,4.999788877542731
62,-3.0071,-3.9944,1.2792,4.999788172512911
37,-3.773,3.2806,-3.3591,4.999786531443117
35,-0.371,4.986,-0.6242,4.999783695321228
86,-0.7997,4.9354,-4.4266,4.999769319678658
68,4.1565,-2.7787,-3.3725,4.9997665885519105
81,1.2241,-4.8476,4.647,4.999764651461106
80,1.5356,-4.7581,-3.2657,4.999758291157683
5,0.9431,4.91,-2.5931,4.999753754936337
88,4.0198,-2.973,-2.0921,4.9997520978544525
37,0.2246,-4.9947,4.9466,4.999747318615212
31,2.5313,-4.3116,3.1862,4.999737418105075
88,1.5875,4.741,3.3791,4.99972371736679
2,1.0658,-4.8848,-0.043,4.999720060163369
62,-0.4536,4.9791,1.5131,4.9997189691021635
40,0.3492,4.9875,-0.7452,4.9997096805714625
36,-3.4019,3.6639,-2.3401,4.999708673512888
31,-1.2171,4.8493,-3.2661,4.999704281255043
21,-3.3313,-3.7282,4.7666,4.9997034842078385
48,-1.5066,-4.7673,-0.0394,4.999699275956504
31,-3.4743,3.5953,2.4995,4.999694248651611
44,0.6512,4.9571,-1.5376,4.999690175400872
34,0.3724,-4.9858,-4.5481,4.999688330286199
45,3.3334,-3.7263,1.0411,4.999686715185263
81,-1.7088,-4.6986,-3.2803,4.999683930009976
2,1.843,4.6476,3.1325,4.999683465980621
8,2.1079,4.5336,2.2228,4.999677126575275
29,4.0137,-2.9811,-2.6286,4.999674479403635
64,-4.9957,0.1992,-0.742,4.9996699021035385
6,-3.4383,3.6297,1.2706,4.999662886635458
34,0.6402,-4.9585,1.5082,4.999657817291099
24,2.7488,-4.1762,-0.4425,4.9996547760820444
76,3.4792,3.5905,-2.6343,4.999652276908865
79,3.4678,3.6015,-0.0184,4.999643896319017
52,-1.5411,-4.7562,4.2997,4.999642752237404
88,2.4707,-4.3465,-4.5182,4.999642061187981
67,-1.4419,4.7872,1.6405,4.999635931745431
14,-2.1891,4.4949,2.6826,4.999628468196412
91,-2.86,-4.1008,1.5472,4.999616049258182
61,0.3673,-4.9861,3.1798,4.99961023480831
72,-0.5199,-4.9725,-2.6299,4.999605210414118
34,0.2073,4.9953,0.1591,4.999599521961734
71,0.9644,-4.9057,2.5339,4.9995959686758695
36,-1.5811,-4.743,-0.6105,4.999592604402883
5,-1.8523,4.6438,1.0681,4.999589356137162
69,-1.0711,4.8835,-0.2842,4.999582728588456
60,2.1466,4.5153,3.1772,4.999582547573347
17,1.9248,-4.6142,1.6197,4.999569649479843
37,2.1237,4.5261,-2.0324,4.999568271361038
75,-2.9789,-4.0152,2.1424,4.999567606303569
68,1.5197,-4.763,1.2963,4.999565690137494
14,0.494,4.9751,2.531,4.9995655821281115
20,2.6002,-4.2702,0.3009,4.999564789059144
47,4.1022,-2.8579,-2.1609,4.999563705964752
30,-3.6083,3.4606,4.7322,4.999558105472922
7,-4.69,1.7319,0.9117,4.999557741440737
5,-3.4168,-3.6498,-3.7082,4.999556208304893
25,-1.2906,-4.8301,1.1368,4.999551416877318
1,3.9892,3.0136,4.5695,4.999550139762577
26,-4.8335,1.2778,-3.8685,4.999549488703957
83,4.4498,-2.2792,3.8584,4.999547247501518
72,-3.1268,-3.9011,1.3406,4.9995459243815334
28,-0.8698,4.9233,0.2256,4.9995434721582335
85,4.2688,2.6024,-3.0767,4.999513896370326
95,4.2891,-2.5688,-3.096,4.999511201107564
68,-1.0866,4.88,4.4533,4.999509931983334
92,2.3651,4.4047,2.613,4.999507985792202
24,-2.7377,4.1833,-1.2821,4.9994999929993
50,2.2086,-4.4852,-0.1341,4.999493274322909
85,0.715,4.9481,2.9052,4.999491835176851
38,1.4213,-4.7932,-2.5882,4.999485966576963
75,4.0116,-2.9836,-3.5539,4.9994803249937885
11,-3.7462,3.3107,3.6459,4.999474865423368
13,4.7928,1.4226,0.3859,4.999472232146109
6,-3.6944,3.3684,-1.541,4.999470964012092
58,2.8371,-4.1165,2.7728,4.999470837998758
44,-4.6209,-1.9084,4.4177,4.999470708985102
56,2.3052,-4.4363,-3.939,4.999470444957146
74,4.1487,2.7898,-3.2091,4.999469544861734
47,-0.5582,-4.9682,0.4016,4.99945981882043
21,-3.4459,-3.6222,4.9428,4.999455935399371
84,1.1571,4.8637,2.8784,4.999445779283939
1,2.9473,-4.0383,-3.6317,4.999444387129433
34,-1.5472,-4.754,2.1982,4.999434352004234
38,-0.8456,4.9274,-3.4402,4.999430979621581
35,-4.8265,-1.3035,0.5189,4.999421416524116
72,-4.7358,-1.602,3.2217,4.999420530421501
53,1.607,-4.7341,4.7632,4.999415146794672
93,3.2613,3.7892,-4.8494,4.999411398354811
14,2.9534,4.0338,-0.1875,4.999411365350925
35,2.7713,4.161,-0.6121,4.999402433291403
80,4.3686,-2.4309,-4.2993,4.999394040281282
99,-0.4982,4.9745,2.5946,4.99938531121577
10,-1.2922,4.8295,3.4303,4.999385071186255
40,-0.1216,-4.9979,-4.6849,4.999379058443158
24,-0.9824,-4.9019,-0.6067,4.999373297724426
84,0.9571,-4.9069,-0.5845,4.999370762406006
39,-3.5507,-3.5194,-0.858,4.999364644632355
23,0.7584,4.9415,2.2169,4.999359239942654
22,-0.5893,-4.9645,2.2785,4.999353432195007
74,-4.9863,0.361,-1.4637,4.999350826857423
85,2.0527,4.5585,0.9456,4.999349911738526
79,1.0199,-4.8942,2.3244,4.999338921297494
98,4.9255,0.856,-2.8418,4.999328579919508
44,3.0062,3.9945,-4.7856,4.999326823683365
60,-1.4458,4.7857,-3.0368,4.999326167594989
88,2.884,4.0836,2.474,4.999324450363269
50,-4.9073,-0.9548,-0.7381,4.999323587246579
41,-4.9599,0.6266,-1.0379,4.9993235112362955
55,-2.9617,-4.0276,2.6525,4.999322819142608
78,1.7217,4.6935,-0.9022,4.999319267660349
39,-3.6445,-3.4221,-1.7821,4.999314819052707
77,-2.3926,-4.3896,-0.8659,4.999312244699264
84,-0.8152,4.9324,0.277,4.999312032670096
10,-2.8978,4.0738,-2.9353,4.999309080262992
57,-2.9446,4.0401,-2.7506,4.999307669067788
2,-3.9103,3.1149,-0.7983,4.999304761664366
60,2.0568,-4.5566,3.7961,4.999302931409538
57,-4.9084,0.949,-3.2095,4.999299106874883
94,1.7159,-4.6956,-3.985,4.999297167602662
22,-4.3834,2.4039,-4.9575,4.99929302701892
66,4.9619,-0.6103,4.6564,4.999291719833921
60,1.0471,4.8884,-4.2193,4.999287246198201
53,1.9207,-4.6156,-2.6959,4.999285133896645
37,-1.5759,-4.7444,-1.5096,4.999279165039696
52,2.0829,4.5447,2.4317,4.9992769977267715
59,3.0287,-3.9774,2.2192,4.9992733922041115
99,0.3456,-4.9873,-4.6487,4.999260010241516
55,2.9441,4.0404,-1.4524,4.999255641593057
98,-4.197,2.7162,-2.3343,4.9992550885106875
26,0.0229,-4.9992,3.7203,4.999252449116768
91,-0.714,4.948,1.1728,4.999249943741561
62,3.8089,3.238,-2.8895,4.99923626267053
19,0.5036,4.9738,0.8172,4.999229880691625
33,-1.6425,-4.7217,-1.676,4.999225654038834
42,-4.0381,2.9472,-4.6524,4.999223884764514
45,4.2792,-2.5847,3.2876,4.999222612566878
19,-4.1459,-2.7935,-2.9293,4.999212844038549
19,-4.2761,-2.5898,3.1263,4.999209462505046
24,0.8769,4.9217,-3.2844,4.9992083873349396
52,3.0981,-3.9235,2.9302,4.999207523198052
75,-2.1031,4.5353,-0.4432,4.999197505600274
45,1.5888,4.74,-4.8901,4.999188478143227
36,-4.4907,-2.1967,3.8717,4.999187672012325
77,-4.0745,-2.8966,-2.0145,4.999184114433074
83,2.8694,-4.0937,-0.5233,4.999183538339036
81,-0.7985,4.935,-2.3934,4.999182658195237
2,-1.6162,4.7307,-4.7273,4.999162422846451
86,4.1808,-2.7409,1.6387,4.999162074788134
23,1.3278,4.8196,-2.9711,4.999159629377722
71,-1.8942,4.6264,2.7989,4.999156988933234
69,2.0602,-4.5549,-4.5679,4.999153733383282
0,2.7855,-4.1512,-2.2748,4.999147096255521
42,4.9877,0.3381,0.4393,4.999146217105477
64,-0.4604,-4.9779,-0.9935,4.999145583997329
94,-1.567,4.7472,4.5468,4.9991396099729
87,3.886,-3.1449,3.8397,4.999139126889749
23,-2.1008,4.5363,-1.6507,4.999137758653986
1,-0.8514,4.9261,2.6843,4.999134242046317
17,-1.0621,-4.885,1.4044,4.999128064972931
6,2.1449,4.5156,-4.4274,4.999123860237912
18,-2.7124,-4.1993,-4.55,4.999123348148153
29,-0.2812,-4.9912,2.2764,4.999115009679213
32,-1.827,-4.6533,-0.2715,4.999112910307187
31,1.9429,-4.6061,2.4435,4.999101681302351
20,-2.192,4.4929,-1.8465,4.999101360244659
5,3.211,-3.8315,2.8701,4.9990912424159655
15,-4.9252,-0.8563,-3.2046,4.99908438916568
82,-4.0869,2.8789,-2.4047,4.999081597653713
80,2.1792,4.4991,-1.0406,4.99908126059179
72,1.343,-4.8153,-2.4921,4.999076223663728
39,-4.6863,-1.7405,-3.0054,4.999074708383542
61,-2.0558,-4.5568,-0.0671,4.999073902234293
7,1.5686,4.7466,-3.0509,4.999071665819565
81,-1.4469,4.7851,1.7991,4.999070075524047
94,-4.6424,1.8544,-0.1077,4.999067625067699
45,-3.8158,3.2296,0.2912,4.999064492482568
79,3.1844,3.8536,-3.6138,4.9990635443050735
45,0.9662,4.9048,2.9709,4.999060459726407
10,2.5989,-4.2704,-0.9601,4.99905964857392
66,2.653,-4.237,1.3027,4.999057711209184
84,-2.8858,4.082,2.1499,4.999056474976053
40,2.8024,4.1397,3.1172,4.999056095904506
98,-4.6493,-1.837,-2.3045,4.99905585985994
87,-0.2923,-4.9905,-4.402,4.999052864293396
85,4.9657,0.5765,-2.1099,4.999052784278238
46,4.4739,-2.2304,1.85,4.999046446073491
14,-3.5266,3.5431,-1.1247,4.999046426069676
1,3.5622,-3.5073,3.6608,4.99904212124683
15,-1.5261,4.7604,-4.9979,4.999038844618033
31,1.1803,-4.8577,-3.5509,4.999035645001944
77,-4.2439,-2.6419,-4.2695,4.999032188334058
65,-2.9608,-4.0279,0.0124,4.99903141118357
85,-2.3624,-4.4056,0.3498,4.9990244168237465
38,-2.9878,-4.0079,-3.6694,4.99902102916161
97,-1.0762,-4.8818,4.6636,4.999017671503073
48,1.013,4.8953,-3.3425,4.999013011585387
35,-4.3582,2.4487,-2.9306,4.999003793757312
71,2.2623,4.4578,3.8284,4.998998112622169
21,-1.3651,-4.809,2.4173,4.9989978005596285
70,-1.5992,-4.7363,0.0892,4.998997732545995
